text,label
En Anna nim mathgalu Mika 🤣🤣🤣🤣instadalli sigtave bidi anna,2
amazing music,0
ಯಾಕಲೇ ಮಗನೆ ಎಲ್ಲಾದ್ರೂ ಕಡಿದಿದೆಯಾ,2
We want hindi song,5
Plz rerelease movie again,5
Devru nimge olledu maadli,0
Super guru nice,0
Shankranna= RakshithnUppi Dada= Rishabh,0
Yena editing guru,2
ಇದು ಪಕ್ಕ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರನೇ....,0
Super song,5
Sir.. 5paisa.com adara bagge video madi... Open madodhu hege and close madodhu hege antha... Plz sir,0
Namdu mind set hege Andre,1
KEERTHAN KUMAR ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು,0
ನಿಜಾ ಬ್ರೋ ಜೈ ಹಿಂದ್,0
Tiktok sede galu,3
Hindi me kab aygi ye movie,5
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
@Doavi samstana movie gellutte nAamele Jana promotion maadthare,0
ಕೊಳ್ಳುತ್ತಿರುವ ಕೊಬ್ಬರಿ ಮಿಥೈ ಮುಖದವಳು nnಚೆನ್ನಾಗಿ ಬೈತೀರಾ ಸರ್,0
Waiting for hindi nLike .......,5
Music ultimate guru estu saari keldru kelbeku ansuthe,0
Super kannda super,0
Tiktok ದೂಳು ivathinda,1
ಗುರು ಎಲ್ಲಿದ್ದೆ ಗುರು ಇಷ್ಟು ದಿನ🤣,0
I'mGM million  0pp0.,5
ರಮಾ ರಮಾ ತುಸು rutha ಜಾರಿಪ,0
No.1 in trending,5
shambhu baligar superr,5
Avane sriman narayana,0
Yenthadu Sir... Northnalli promotion yavaga maadthiri ??? Namge eh film gellalebeku ...damayya marre,1
RAKSHIT SHETTY style awesome,5
I love you Vvvvvvvvvv......,5
Sir nange ashwath sir andre praana..nan appana hage iddru.. avranna kalkonda dukka tumbaa ide nange..and I respect u tooo sir...god bless u sir..,0
@Vinay Vn kannadalli helu bro gothagalla english  idu remake a?,1
What a song  Jai Kannada,0
Super  songs,5
Arjun janyan karkond bandu music kelisiri,0
@ֆաǟʍʏ ɢօաɖǟ ನಿಜ...nnಆದ್ರೆ ಆ ಗೆಲುವು ಇತಿಹಾಸ ಆಗ್ಬೇಕಂದ್ರೆ ಎಲ್ಲಾ ರೀತಿಯ ಪ್ರಯತ್ನಗಳು ಆಗಿರಬೇಕಾಗುತ್ತೆ,0
Please intha cinemagalannu     gellisona ......namma hemmeya Kannada cinema,0
Tiktok Dattu putra🤣 ugeeri inna,0
ನಿಜ ನಾ ಇಷ್ಟು ಚನ್ನಾಗಿ  ಹೇಳಿದಿರ,0
@MADHU S B,5
@satishnithyanandam nin yogyathege meeri mathgal aadbardu.,2
Moon ( ಚಂದ್ರ ) ಇಲ್ಲ ಅಂದ್ರೆ !!,1
@Kiran Shali ಲೈ ಶ್ಯಾಟ ..... ನಿನ್ ಅಯ್ಯನ್.... ಯಾವ ಪ್ರಶ್ನೆ  ಕೆಳ್ದೆ ನೀನು  ಕೋಡು ನಿನ್ ನಂಬರ್ ಇಲ್ಲಾ  ಆಡ್ರಸ್ ಕೋಡು ದೆವ್ರಾಣೆ ಡೈರೆಕ್ಟ್ ಆಗಿ ಉತ್ತರ ಕೊಡ್ತೀನಿ....,2
Film matra sakattagide,0
Mastu mastu... Idu Idu bekagirodu...,0
Still no 1 trending,0
Hollywood ge kanoo,0
Super song vj,0
ಆದರೆ ನಿಮ್ಮ ಕಾಮೆಂಟ್ ಗೆ ಲೈಕ್ ಮಾಡಿದವರು ರಕ್ಷಿತ್ ಫ್ಯಾನ್ಸ್,0
@Nature  You tube ಕನ್ನಡದಲ್ಲಿ ಹೇಳಬೇಕೆಂದರೆ - ನೀನು ಕೊಳವೆ .....🤣🤣,2
RS haadugalella haagene bro,0
Anna canagi helidira,0
super super super song...,5
ಸಖತ್ song. ವಿಜಯ್ ಪ್ರಕಾಶ್ ಧ್ವನಿ,0
Hindi illa Andre 300 crore agodu dream ashte,0
Making supper...... Amazing...,5
@prithvi nayak ನಿನ್ ತುಲ್ಲಗೆ ಬಕಾರ್ಡಿ ಬಿಯರ್ ತುರ್ಕಾ,2
ಹಿಂದಿ ಸಾಂಗ್ ಬಿಡಿ ಸ್ವಾಮಿ ಒಳ್ಳೇ ಕಲೆಕ್ಷನ್ ಆಗುತ್ತೆ,0
naavu childhood days valag e story kelidde,0
ಯುದ್ಧ ಮಾಡಬೇಕು ಓದಬಾರದುnಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ.... nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ ರಕ್ಷಿತ್ ಅವರದ್ದು...,0
Jai ASN Rakshith shetty,5
Make it 100,5
Bro ninna uru yavdu,0
@VIKRANTH DHANUSH Handsup kannada pada yenu? Polsaru yava pada use madtare?,0
Sir super matadidre,0
WOW MASTH MUSIC,5
ನಮ್ಮನೆಗು ಬಂದು ಮಜ್ಜಿಗೆ ಕೇಳಿದ್ದ,0
@prithvi nayak lo ಶಿಷ್ಯ ವಿಷ್ಯ ಗೊತಾಯ್ತಾ... ನಾನು ಇವತ್ತು ಥಿಯೇಟರ್ ಗೇ ಹೋಗಿದ್ದೆ ದಬಾಂಗ್ 3 ಅಡ್ವಾನ್ಸ್ ಟಿಕೆಟ್ ತಗೋಳೋಕೆ.. ಅವ್ರು ಹೇಳಿದ್ರು ಏಲಿಯನ್ಸ್ ಬಂದು ಟಿಕೆಟ್ ತಗೊಂಡು ಹೋದ್ವು 1000ಡೇಸ್ sold out anta... ನಂಗೆ ಸುರ್ಪ್ರೈಸ್ ಆಯ್ತು ಲುಚ್ಚಾ ಸುದೀಪ್ ಗೇ ಬೇರೆ ಗ್ರಹ ದಲ್ಲೂ ಫ್ಯಾನ್ಸ್ ಇದಾರೆ ಅಂತಾ omg.. !!!,0
Hi to get,5
Mallikarjun Mallikarjun 300nn     super,5
100% successful movie no dought prajwal bro congratulations,5
@naveen v ninna luccha ige modale kaddi swalpa body madkond baralu helu olle baavali haage eddane mattu omdu hit movie kodoke helu madirodella flop,3
Rakshasan Thamil BGM🤔🤔,0
ಇದೆಲ್ಲ ಪಬ್ಲಿಸಿಟಿ stunt ಇವ್ರ ಅಪ್ಪ ಮಾಡಿದ್ ದುಡ್ಡೇಲ್ಲ ಚಿಂದಿ ಉಡಾಯ್ಸಿ ಇವಾಗ ಕಳ್ಳ ಕಣ್ಣೀರ್ ಹಾಕ್ತಾವ್ನೆ,0
Appu boss prajwal sir,5
Guru nakn enu madbekitu guru ninu avr ajji nam dhesha dalli uti a china desha ke utiro hange Madtare tu evr janmake est benki haka,0
Howdu 100 percent,0
@bindugowda  blast full,5
ತಪ್ಪು ಏನು ಇಲ್ಲ drive ಮಾಡಿದ್ರೇ. ನಿಮ್ಮ ಬಗ್ಗೆ ಬಹಳ ಹೆಮ್ಮೆ ಇದೆ. ನಮ್ಮ ಬಹಳ ಯುವಕರು ಕೆಲಸ ಮಾಡದೇ ಕುತಿದ್ದಾರೇ. ಅವರಿಗೆ ನೀವು ಒಂದು ಮಾದರಿ.  ಶ್ರೀಮಂತಿಕೆ ಗುಣದಲ್ಲಿ,0
Suprb acting yaar...,5
rana song guru my boss singging vijay prakash love  u sar,0
Jai D Boss,0
.evrytime u watch u will get different feelings dat s da power f asn,5
Nanu 2 sala nodidini,0
ಇದು  ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೊ  ಅವತಾರ... ನಮ್ಮ  ನಾರಾಯಣ....,0
@psushilshankar ENT.,5
Basavaraj Marennavar McCartney,5
Ye movie hindi mein hogi k nahi,5
Bro  ಬಹುದಿನಗಳ  ಆಸೆ  ಫಲಿತಿ ಸಿತಮ,0
Anjali Devi Hi,5
Guru sakathage helde....nin superb. ...superb ashte,0
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಕನ್ನಡದ ಬೆಲೆ ಕಟ್ಟಲಾಗದ ಮಾಣಿಕ್ಯ,0
Eh Tiktok ela Andre nimanatha troller kooda Mundhe bartirlilia,2
No.1 trading guru....ASN,5
Bro game name,5
Really superb.... Future Super star Rajinikanth,0
Supar anna supar,0
Nam janakke love story iro movie Andre bari romance,0
Kannada industry alli hosa dakale baryok bandavn yar avnu.......avane sreemannarayana,0
Olle msg bro..... Sakath agi helidira.....,0
Like for singer #vijayprakash,5
Super song nam Kannada song,0
Meaningful video bro,5
Super movie 200days paka super guru see once dis movie,0
ಚಾಲೆಂಜಿಂಗ್ ಸ್ಟಾರ್ ದರ್ಶನ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ All the best......,0
ಇದು ಚರಿತ್ರೆ ಸ್ರಷ್ಠಿಸೋ ಅವತಾರ,0
Nija nivu mahabaratha nodilva,0
ಕರಾವಳಿ ಜನರಿಂದಲೇ ಕನ್ನಡದ ಘಮಲು,0
I like mindrika,5
Gali matina tune best,0
Vijay prakash voice,5
super bro bikat china,5
ಸರ್ ನೀವು ದುಡಿದು ಬದುಕ್ತಿದಿರ,0
ನಮ್ಮ ಉರೀನ ಟ್ಯಾಲಂಟ,0
@AKSHAY ANAND n 1,5
കേരളത്തിലെ നല്ലവരായ സിനിമ പ്രേമികളുടെ ഏറ്റവും പ്രിയങ്കരനായ nRakshit shetty nWe Love u rakshitt shetty nHANDSUPnVijay prakash sound make its more beautiful,5
@Pramod Kal,5
Hagadare kaleyugaku antya edhe antha aytu ero ast Dina enjoy madkond erbekappa,1
ನಾನು ಕೂಡ ಬಿಟ್ಟಿಯಾಗಿ ನೋಡಿದೇನಿ ನನಗೆ ಒಂತರಾ ಮನಸ್ಸಿಗೆ ನೋವು ಆಗ್ತಾ ಇದೆ ನಾನು ಸಿನಿಮಾ ಗೆದ್ದಿದೆ ಬಟ್ ದುಡ್ಡು ಬರಲಿಲ್ಲ ಸಿನಿಮಾಗೆ,1
Music kelta erbekanisutade,0
RAKSHIT SHETTY ಅವರ ನಿಜವಾದ ಅಭಿಮಾನಿಗಳು ನಮ್ಮ ಚ್ಯಾನೆಲ್ ಗೇ SUBSCRIBE  ಅಗಿn,0
Houdu Ri Promote Matadbeku,0
En ugdde guru adru nam janake budi barala bro tiktok elde edre saytivi antare thoo,0
By mistakly nimma ondu video nodi subscribe agbitte  keep it up bro,0
Tugari tippa super...,5
E song ge tik tok madidavaru like madi,0
Epic comment....,5
ಹೌದು ಹುಲಿಯಾ 🤣🤣,1
Plz make in Hindi,5
@TROLL MONSTER_KANNADA bande iru haktini nim amman tulge sule khaan,2
Super song .... Kannada,5
Hata best D Boss fans,0
ಶ್ರೀಮನ್ನಾರಾಯಣ  ದೇವರ ದರ್ಶನ ಮಾಡಲೇ ಬೇಕು,0
Spr kannadiga 🤘🤘,0
Idu chatire srushtiso avatara,0
Togir tippa sotre super,0
Tika hogibeku avlige,2
Kannada or Tamil?,5
@gowtham gowtham Kiccha nimamman oorsoole nimammam thullige bale sigskondu keythivi hushaaru sik sikkid kade thika kodtha edre hardu oorbaglu madthivi amele doctorgu holge jaga erbardu hange keythivi beware bale pans 🤣🤪,2
Woooooooowwwwwwoooooooowwwwooo rakshith shetty bro,5
@Hemanth kumar v 404,5
Vp sir super sir,0
Ban agoithalla bro Inna yenidhru tamte saddhu yerd steppu  ashte,0
igun kaldalli 60 years badkodhe kasta 5000 varsa irtara yakro janara inocentna use madkotira,3
Nikal lowde osmmm dialogue bro.....,4
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,0
Nice sir.but message madidre reply madalla tavu yella dove,1
I support your videos bro,0
ಸೂಪರ್  ನಾಯಕ,0
ತೊಗರಿ ತಿಪ್ಪ ಹಾಸ್ಯ ಚಟಾಕಿ ಸುಪರ್,0
Yavano avnu sade nan maga tiktok eno kitthakide anthane.. Modlu tilkondu maathado... Bro next video aaa sade nan magan mele maadi...its  request plz bro.. And loved ur video,2
ತೊಗರಿ ತಿಪ್ಪnಜಾನಪದ ಹಾಸ್ಯ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಇದೆ ಡಾ.ಶಂಭು ಬಳಿಗಾರ ರವರಿಗೆnಧನ್ಯವಾದಗಳು,0
ನನಗೆ ಈ ಹಾಡಿನಲ್ಲಿ ಜಾಸ್ತಿ ಇಷ್ಟ ಆಗಿದ್ದು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಮತ್ತು ಹಿನ್ನೆಲೆ ಸಂಗೀತ ಅತೀ ಮುಖ್ಯವಾಗಿ ಅವನ ಗತ್ತು ಮತ್ತು ನಟನೆ,0
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,0
ಇದರಲು ಅಂಗ್ಲ ಇದೆ,0
ಮಸ್ತ್ ಇದೆ ಗುರೂ,0
@s s Islam ಎಲ್ಲ ದೇಶಗಳಿಗೂ ಮಾರಕ .,1
Estella troll madidru roast madidru konege deshakke ago nastada bhagge gothadru inna tiktok vahiskondu bartharandre evrgella yen anbek guru...??. nnikal lawde,0
Yelrgu valya insperation,0
Anna Shankar Nag is back.....,0
Mr naveen raj Yenu nim Uddesha??n Nanu D BOSS Fan,2
Navu kuri Alla guru kaliyugada kaligallu,2
Ethu guru Song Endare,0
@funny videos nAyyo Mang badde thadhe.. n ಅಚ್ಚಗನ್ನಡ ಹಚ್ಚಗನ್ನಡ.nಅಚ್ಚಗನ್ನಡ ಸಾಮಾನ್ಯವಾಗಿ ಬಳಸುವುದು ವಾಡಿಕೆ.nಹಚ್ಚಹಸಿರು ಪದದಲ್ಲಿ ಹಸಿರನ್ನು ಉನ್ನತೀಕರಣಗೊಳಿಸಿ,2
OUR Karnataka is great state in india,5
Super bro sari yagi heldde,0
Jai ASN @Paramvah Music,0
@Devikumari BK tunne unno hogo,2
ಸಾರ್ ಕಾಯಕವೇ ಕೈಲಾಸ ಹ್ಯಾಟ್ಸ್ ಆಫ್ ನಿಮ್ಗೆ ನಿಮ್ಮಿಂದ ಒಂದು ಪಾಠ ಕಲಿತೆ ಅದು ಕೆಲ್ಸ ಯಾವುದೇ ಆಗಲಿ ಅದನ್ನು ಶ್ರದ್ಧೆಯಿಂದ ಮಾಡ್ಬೇಕು ಅನ್ನೋದು ಧನ್ಯವಾದ ಸಾರ್ ನಿಮ್ಗೆ,0
ಈ ವಿಡಿಯೋ ವನ್ನು 10m views ಆದಮೇಲೇ ನೋಡುವವರು,0
basavaraj tambak artha madbeku movie na movie thara nodbeku,0
@Rajath Kunte okay.,5
E song alli flare gun ide,5
Tande yante maga kooda swabhimaani mattu swavalambhi jeevana nadesuthiddare.hats off sir.,0
Nam  karnatakdallu bandidru yavno huchha andkond nodoke hogilla,2
Thooo ni chanalge nai maga,2
Oh houda e matter electronic media expose madilla ? Avarige illa da information ninge banta ?,2
Hands up gun looks like flare gun nIn pubg,5
Song super Ede bro,0
Krishna mosake.....Karna.. Duryodana.. marana ondidaru... Avaranu solesalu.. pandavarige sadyane Ella....,0
Chennagide eno suspense ide,0
I love you sir,5
ದಿನಾಲೂ ನೋಡರ ಲೈಕ್ ಮಾಡಿ,0
Heege innu chennaga bairi e chena nanmaklige App Ban madidd olled aytu hage avru kade tariskollo 3000 things stop madbeku aga buddi barutt avrge,3
Gauri Keshav thookada mathu,0
Dayanand 123 ಕಮಕಲಲ,0
ಅವರ ಇಚ್ಛೆಯಂತೆ 300 ಕೋಟಿಗೂ ಮೀರಿ ಕಲೆಕ್ಷನ್ ಮಾಡಲಿ,0
Nkn last dialogue lit,0
ಚಿನಾ ಎನನಾ ಉತ್ಪಾದನೆ  ಮಾಡಲಿ ನಿನು ನಿನದೇಶ ಉತ್ಪಾದನೆ ಮಾಡಿದ ವಸ್ತುಗಳು ಉಪಯೊಗಿಸು  ನಮ್ಮ ಗಿಂತ ದೊಡ್ಡದೆನು ಅಲ್ಲ  ಭಾರತೀಯರನ್ನು  ನಿನ್ನ ಅತಿ ಬುದಿವಂತಿಕೆಯಿಂದ ಕಿಂಚಪರಿಚಬೆಡ,2
Yenu tappilla guru ...,0
Wonderful song.,5
Awesome song guru,0
@TROLL MONSTER_KANNADA adikke hendhi kivi na hardu jail ge hoda sule maga yaruu,2
Super guru snLlnLlnnL,5
ಮೂವಿ ನೋಡಲು ವೇಟಿಂಗ್ ನಲ್ಲಿ ಇದ್ದೀನಿ,0
ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,0
supper bro 100%,5
L in in? Pkk I,5
#1 ON TRENDING,5
@jeevan gowda ಧನ್ಯವಾದ.,0
Ee time ge wait madtidde,0
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,3
I never expect a Kannadiga troll like. I am Impressed so I liked it. Keep rocking. jai hind jai karnataka,5
ಅಜನೀಶ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರುnಬಾಲಿವುಡ್ ಸಾಂಗ್ಸ್ ಗಿಂತ ಚೆನ್ನಾಗಿದೆnWaiting for fdfs,0
Albedi sir  novaaguthe sir Neev albaardu,0
Solpa beat jor madbekagittu,0
ಸರ್ pls contact 9743436877,0
Super video bro,5
ಈ ಚಿತ್ರದಲ್ಲಿ ಯಾವ್ ರೇಂಜ್ ಗೆ ಗ್ರಾಫಿಕ್ಸ್ ಮಾಡಿದ್ದಾರೆ ಅಂತ ಮತ್ತೊಬ್ಬ vfx ಆರ್ಟಿಸ್ಟ್ ಗೆ ಗೊತ್ತಾಗೋದು,0
Hindi elitha handig uttad hadbi nan magne,0
Jai hind  guru  nimge  ondu     super  agi madidira   Hinta  nanna makkalige nanna  deshada bagge enu gottu Avarige   tiktok Alla nale  avaru  sattu  hogtare alva   tiktok nu baralla tamte hodiyakke  Janru baralla   adannu  tiktok madkondu  Aram agirli anta  tiktok madi kalastare nanna makligennnAll videos  super  guru  nim no send madi,3
ಹೌದು  ನಮ್ಮ ಬರೀ ಕಣ್ಣಿಗೆ ಸಾಸಿವೆ ಗಾತ್ರದಲ್ಲಿ ಮಾತ್ರ  ಕಂಡರೆ,0
@vyv v even Producer for KP,0
hi chandra kanth.. UK andre kelvu shettys ge ulidavaru kandante film antha sudden aagi gottagalla.. UK,2
ಪ್ರಜಾಕೀಯ ಇದಕೆಲ್ಲ ಪರಿಹಾರ. ಹಾಗಂತ ನಾನು ಮೋದಿಯವರನ್ನ ವಿರೋಧಿಸಿ ಅಂತ ಹೇಳುತಿಲ್ಲ. ಮೊದಲಿಗೆ ಕರ್ನಾಟಕದಲ್ಲಿ ಪ್ರಜಾಕಿಯ ಸ್ಥಾಪಿಸಿ,0
Idu nimage hege gottaytu?,0
Super Ri Nijvaglu Nevu Creative Kannadigane,0
LOVE FROM KICCHA FANS🥰,5
@AJITH S SHETTY appreciate madtaidane guru,2
ಹೊಸ ಪ್ರಯೋಗ ಯಶಸ್ಸು ಸಿಗಲಿ.,0
Bro super aagi Ode kottidiya manga nann makkalige...,3
@Sudeep K N ಹೌದು ಹುಲಿಯ ಜೈ ಹುಚ್ಚಾ ವೆಂಕಟ ಸೇನೆ.......,0
Excellent  anna super,0
+Shivanand Kattimani  12. 9 .2018,5
@TROLL MONSTER_KANNADA nim maneg bande iru ning hosa tengi sigtale 4monts admele soo be happy bro nim amman sule magne,2
ಬೆಂಕಿ ಕಣ್ರೀ ನೀವು,0
Nan sigapu manithan remake.,5
ಹೇ ಕಥೆ ಕತೇನೇ ಮಗ nಅಂಬೇಡ್ಕರ್ ಯಾರು ಗೋತಾ ಅದು nನೀವ್ ಹೇಳ್ತೀರಲ್ಲ ಕಲಿಯುಗ..ದೊರೆ  ದೊರೆ ನೇ ಇದು ಕರ್ನಾಟಕದಲ್ಲಿ nDPS ಕರ್ನಾಟಕ ದಲಿತ ಪ್ರಜಾ ಸೇನೆಯ ಸಾರಥಿಗಳು,2
Looks like Rango,5
Wt a question bro,5
10 ಮಿಲಿಯನ್ ವಿವ್ಸ್ ಆಗುತ್ತೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ,0
ನಾವು ಚಿಕ್ಕರಿದ್ದಾಗ ತೊಗರಿ ತಿಪ್ಪನ ಕತೆಯ ಕ್ಯಾಸಟ್ ಹಾಕಿ ಕೇಳಿ ಬಿದ್ದು ಬಿದ್ದು ನಗುತ್ತಿದ್ದೆವೆ. ಅದೇ ಕತೆಯನ್ನು ಈಗ ಕೇಳಿ‌ದರೆ ಮತ್ತೆ ಮತ್ತೆ ಅದೇ ನಗು...nಈ ಕತೆಯನ್ನು ನಮ್ಮ ಉತ್ರರ ಕರ್ನಾಟಕದ ಗಂಡು ಭಾಷೆಯಲ್ಲಿ ಅತ್ಯುತ್ತಮ ಹಾಸ್ಯ ಚಟಾಕಿಗಳೋಂದಿಗೆ ಹೇಳಿದ ಡಾ|| ಶಂಭು ಬಳಿಗಾರ ಅವರ ಈ ಕಾರ್ಯ ಅತಿ ಶ್ಲಾಘನೀಯ. ಇಂತ ಕತೆಗಳು ಕನ್ನಡದಲ್ಲಿ ಹರಿದು ಬರಲಿ...nಇಂತ ಜಾನಪದ ಹಾಸ್ಯ ಚಟಾಕಿ ಹೇಳಿದ ಡಾ|| ಶಂಭು ಬಳಿಗಾರ ಇವರಿಗೆ ಒಂದು ದೊಡ್ಡ ನಮಸ್ಕಾರ......,0
Super cool nice,5
Jai d boss,0
Hands up for Vijay sir,0
This song is like drink,5
Sir nimma pH no kodi sir trip eruvaga nimma cab joteyali hogtivi nimmaantvaru chanagierabeku n yela snhytru adstu evar cab book madi  ethara madidre  swalppa helf agbwdu friend s gn,0
Film re realise madi,0
Song like kotigabba 2 track,0
Best heroine n Shanvi- likenRashmika - comment,5
Make it in Hindi also,5
@Creative Kannadiga ಹೂ ಅಣ್ಣ ನಿಮ್ಮ ವೀಡಿಯೋ ದಿನಾ ನೋಡ್ತೀನಿ ನಾನು ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮಾತಾಡ್ತೀರ ನಾನು ಲಾಸ್ಟ್ ಅಲ್ಲಿ ತಮಾಷೆ ಮಾಡ್ದೆ ಅಷ್ಟೇ ಅಣ್ಣ ಹೀಗೆ ನಗಿಸುತ್ತಾ ಇರೀ ಅಣ್ಣ ಆ ದೇವರು ನಿಮಗೆ ಒಳ್ಳೇದ್ ಮಾಡ್ಲೀ.....ತುಂಬಾ ಥ್ಯಾಂಕ್ಸ್ ರಿಪ್ಲೈ ಮಾಡಿದಕ್ಕೆ ಇದರಲ್ಲೇ ಗೊತ್ತಾಗುತ್ತೆ ನೀವು ಅಭಿಮಾನಿಗಳನ್ನ ಎಷ್ಟು ಪ್ರೀತಿಸುತ್ತೀರಾ ಅಂತ,0
Anna nenu super super Anna,0
Ban maadirodakke tumba thanks matte ee tara aap barde irali,0
En song guruve I love this song K G F bitre ede super movie guru.......super,0
Rekshith shetty kerala fans,5
Sir kudlard ereg yanna namskara and salute,0
Neen super guru🤩🤣,0
Appa geddhamele maga geddhage  sir ur great,0
Helide guru ninu,0
ಇದು ನಿಜಾನಾ ಗುರುವೇ,0
Miikaaaaa Instagramers roast next Anna,3
Super Hands up,0
Pls trailer relonch madi ..bere chanel alli ..subscriber kadime ide e chanel alli...,0
STANY d Souza,5
@Kiccha Vitthal ನಿಮ್ಮ ಅವ್ವ ಹಾದರಗಿತ್ತಿ... ನಿನ್ ದೊಡ್ಡ ಷಂಡ,2
ನನ್ನ ಪ್ರಕಾರ ಈ ಫಿಲ್ಮ್ ಅನ್ನು re-release ಮಾಡಸಬೇಕು,0
@Nandi Parthasarathi Yello erodu ninu lowde,0
Movie yavaga boss,0
Full happinest day bro becuse nange e bindu gowdan diloug kelodik agtirlila beligge aadre saku nanfrds ella avl status ne hakondu poison kuddiror tara saytidru anways tiktok byan agiddu tumbane olle kelsa and neevantu sakkatttag troll madtira bro nim voice bro,2
Jai APPU BOSS,5
E song kelta idre eno ondu tara feel agutte. Enadru e music film nalli allalli saddu madta idre film pakka industry hit. All the best ASN from D BOSS FANS,0
Jai d boss,0
@prithvi nayak Roberrt bangada goth aagutte,0
ಕರೆಕ್ಟ್ ಬ್ರದರ್ love you bro,0
Re-release madisi sir ...nange ee film bagge ne gottirlilla... ee sali super hit guarantee...,0
Hands up ......... Super song,5
En super movie sir edu....ond ond seen kuda mans mutto tara ede,0
Sakkath Guru ..luv luv luv,0
Well said... That's an amazing idea like KGF did.,5
ಈ ಒಂದ್ ಸಾಂಗ್ ಸಾಕು ಬುಡು ಗರು ನೀನ್ ಗೆದ್ದೆ jai @rakshith shetty,0
